# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov 25 14:32:55 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_dist:        Distance [pc]
#
loc_rowid,pl_name,pl_orbper,pl_rade,pl_masse,pl_orbeccen,pl_eqt,st_mass,st_metratio,st_logg,sy_dist
22721,Kepler-285 b,,1.35400000,,,,,,,824.31000000
22722,Kepler-285 c,6.18666218000,1.11000000,,0.000000,847.00,0.895000,[Fe/H],4.579000,824.31000000
22723,Kepler-285 c,6.18677000000,1.13000000,,0.000000,825.00,0.865000,,4.610000,824.31000000
22724,Kepler-285 c,6.18666218000,1.15000000,,,,0.850000,[Fe/H],4.560000,824.31000000
22725,Kepler-285 c,6.18670882000,1.21000000,,0.000000,851.00,0.817000,[Fe/H],4.463000,824.31000000
22726,Kepler-285 c,6.18666218000,1.11000000,,0.000000,847.00,0.895000,[Fe/H],4.579000,824.31000000
22727,Kepler-285 c,6.18666218000,1.17300000,,,,0.915000,[Fe/H],,824.31000000
22728,Kepler-285 c,6.18669653150,,,,,0.910000,,4.522230,824.31000000
22729,Kepler-285 c,6.18666218000,1.11000000,,0.000000,847.00,0.895000,[Fe/H],4.579000,824.31000000
22730,Kepler-285 c,6.18667600000,1.12000000,,,,,,4.584000,824.31000000
22731,Kepler-285 c,,1.18700000,,,,,,,824.31000000
22732,Kepler-285 c,6.18670882000,,,,,0.910000,,4.522230,824.31000000
22733,Kepler-286 b,1.79630200000,1.24000000,,,,,,4.495000,1226.85000000
22734,Kepler-286 b,1.79632438900,1.37000000,,0.000000,1476.00,0.996000,[Fe/H],4.521000,1226.85000000
22735,Kepler-286 b,1.79631100000,1.33000000,,0.000000,1489.00,1.030000,,4.510000,1226.85000000
22736,Kepler-286 b,1.79632438900,1.37000000,,0.000000,1476.00,0.996000,[Fe/H],4.521000,1226.85000000
22737,Kepler-286 b,1.79632438900,1.37000000,,0.000000,1476.00,0.996000,[Fe/H],4.521000,1226.85000000
22738,Kepler-286 b,1.79632095300,,,,,0.990000,,4.497380,1226.85000000
22739,Kepler-286 b,,1.27300000,,,,,,,1226.85000000
22740,Kepler-286 b,1.79632438900,1.29600000,,,,0.830000,[Fe/H],,1226.85000000
22741,Kepler-286 b,1.79632095300,1.20000000,,0.000000,1367.00,0.800000,[Fe/H],4.503000,1226.85000000
22742,Kepler-286 b,1.79629794030,,,,,0.990000,,4.497380,1226.85000000
22743,Kepler-286 b,1.79632438900,1.39000000,,,,0.960000,[Fe/H],4.500000,1226.85000000
22744,Kepler-286 c,3.46803444510,,,,,0.990000,,4.497380,1226.85000000
22745,Kepler-286 c,3.46809500000,1.37000000,,,,,,4.495000,1226.85000000
22746,Kepler-286 c,3.46807300000,1.29000000,,0.000000,1098.00,0.800000,[Fe/H],4.503000,1226.85000000
22747,Kepler-286 c,3.46808239000,1.47000000,,0.000000,1186.00,0.996000,[Fe/H],4.521000,1226.85000000
22748,Kepler-286 c,3.46807300000,,,,,0.990000,,4.497380,1226.85000000
22749,Kepler-286 c,3.46808239000,1.47000000,,0.000000,1186.00,0.996000,[Fe/H],4.521000,1226.85000000
22750,Kepler-286 c,3.46805200000,1.49000000,,0.000000,1196.00,1.030000,,4.510000,1226.85000000
22751,Kepler-286 c,3.46808239000,1.38800000,,,,0.830000,[Fe/H],,1226.85000000
22752,Kepler-286 c,3.46808239000,1.47000000,,0.000000,1186.00,0.996000,[Fe/H],4.521000,1226.85000000
22753,Kepler-286 c,3.46808239000,1.49000000,,,,0.960000,[Fe/H],4.500000,1226.85000000
22754,Kepler-286 c,,1.37100000,,,,,,,1226.85000000
22755,Kepler-286 d,5.91426680000,,,,,0.990000,,4.497380,1226.85000000
22756,Kepler-286 d,5.91425600000,1.46000000,,0.000000,995.00,1.030000,,4.510000,1226.85000000
22757,Kepler-286 d,,1.39300000,,,,,,,1226.85000000
22758,Kepler-286 d,5.91430094270,,,,,0.990000,,4.497380,1226.85000000
22759,Kepler-286 d,5.91428767000,1.48000000,,0.000000,992.00,0.996000,[Fe/H],4.521000,1226.85000000
22760,Kepler-286 d,5.91432300000,1.33000000,,,,,,4.495000,1226.85000000
22761,Kepler-286 d,5.91428767000,1.49000000,,,,0.960000,[Fe/H],4.500000,1226.85000000
22762,Kepler-286 d,5.91426680000,1.31000000,,0.000000,919.00,0.800000,[Fe/H],4.503000,1226.85000000
22763,Kepler-286 d,5.91428767000,1.39100000,,,,0.830000,[Fe/H],,1226.85000000
22764,Kepler-286 d,5.91428767000,1.48000000,,0.000000,992.00,0.996000,[Fe/H],4.521000,1226.85000000
22765,Kepler-286 d,5.91428767000,1.48000000,,0.000000,992.00,0.996000,[Fe/H],4.521000,1226.85000000
22766,Kepler-286 e,29.22149590000,1.81000000,,0.000000,539.00,0.800000,[Fe/H],4.503000,1226.85000000
22767,Kepler-286 e,29.22144000000,1.78000000,,0.000000,587.00,1.030000,,4.510000,1226.85000000
22768,Kepler-286 e,29.22151010000,1.68800000,,,,0.830000,[Fe/H],,1226.85000000
22769,Kepler-286 e,29.22151010000,1.79000000,,0.000000,582.00,0.996000,[Fe/H],4.521000,1226.85000000
22770,Kepler-286 e,29.22123576850,,,,,0.990000,,4.497380,1226.85000000
22771,Kepler-286 e,29.22151010000,1.79000000,,0.000000,582.00,0.996000,[Fe/H],4.521000,1226.85000000
22772,Kepler-286 e,29.22149590000,,,,,0.990000,,4.497380,1226.85000000
22773,Kepler-286 e,29.22151010000,1.79000000,,,,0.960000,[Fe/H],4.500000,1226.85000000
22774,Kepler-286 e,29.22128900000,1.77000000,,,,,,4.495000,1226.85000000
22775,Kepler-286 e,29.22126129000,,,,,0.990000,,4.497380,1226.85000000
22776,Kepler-286 e,,1.92100000,,,,,,,1226.85000000
22777,Kepler-286 e,29.22151010000,1.79000000,,0.000000,582.00,0.996000,[Fe/H],4.521000,1226.85000000
22778,Kepler-287 b,20.34234237000,2.15200000,,,,0.963000,[Fe/H],,835.86000000
22779,Kepler-287 b,20.34219900000,2.33000000,,,,,,4.402000,835.86000000
22780,Kepler-287 b,20.34237838000,,,,,0.960000,[M/H],4.466530,835.86000000
22781,Kepler-287 b,20.34234237000,2.40000000,,0.000000,680.00,0.947000,[Fe/H],4.404000,835.86000000
22782,Kepler-287 b,20.34234237000,2.27000000,,,,0.970000,[Fe/H],4.470000,835.86000000
22783,Kepler-287 b,,2.48100000,,,,,,,835.86000000
22784,Kepler-287 b,20.34230286000,,,,,0.960000,[M/H],4.466530,835.86000000
22785,Kepler-287 b,20.34212337710,,,,,0.960000,[M/H],4.466530,835.86000000
22786,Kepler-287 b,20.34237838000,2.88000000,,0.000000,667.00,0.926000,[Fe/H],4.345000,835.86000000
22787,Kepler-287 b,20.34229000000,2.60000000,,0.000000,677.00,0.930000,,4.400000,835.86000000
22788,Kepler-287 b,20.34234237000,2.40000000,,0.000000,680.00,0.947000,[Fe/H],4.404000,835.86000000
22789,Kepler-287 b,20.34234237000,2.40000000,,0.000000,680.00,0.947000,[Fe/H],4.404000,835.86000000
22790,Kepler-287 b,20.34237800000,,83.00000000,,,0.963000,,,835.86000000
22791,Kepler-287 c,44.85210710000,3.12900000,,,,0.963000,[Fe/H],,835.86000000
22792,Kepler-287 c,44.85210710000,3.50000000,,0.000000,522.00,0.947000,[Fe/H],4.404000,835.86000000
22793,Kepler-287 c,44.85197800000,,,,,0.960000,[M/H],4.466530,835.86000000
22794,Kepler-287 c,44.85210710000,3.30000000,,,,0.970000,[Fe/H],4.470000,835.86000000
22795,Kepler-287 c,44.85210710000,3.50000000,,0.000000,522.00,0.947000,[Fe/H],4.404000,835.86000000
22796,Kepler-287 c,44.85210000000,,66.00000000,,,0.963000,,,835.86000000
22797,Kepler-287 c,44.85209970000,3.35000000,,0.000000,513.00,0.926000,[Fe/H],4.345000,835.86000000
22798,Kepler-287 c,44.85189600000,3.26000000,,,,,,4.402000,835.86000000
22799,Kepler-287 c,44.85209970000,,,,,0.960000,[M/H],4.466530,835.86000000
22800,Kepler-287 c,44.85199000000,3.10000000,,0.000000,520.00,0.930000,,4.400000,835.86000000
22801,Kepler-287 c,,2.88100000,,,,,,,835.86000000
22802,Kepler-287 c,44.85210710000,3.50000000,,0.000000,522.00,0.947000,[Fe/H],4.404000,835.86000000
22803,Kepler-288 b,6.09750607000,1.59800000,,,,0.842000,[Fe/H],,1194.15000000
22804,Kepler-288 b,6.09750607000,1.64000000,,0.000000,1068.00,0.931000,[Fe/H],4.349000,1194.15000000
22805,Kepler-288 b,6.09750607000,1.57000000,,,,1.030000,[Fe/H],4.430000,1194.15000000
22806,Kepler-288 b,,1.55800000,,,,,,,1194.15000000
22807,Kepler-288 b,6.09750607000,1.64000000,,0.000000,1068.00,0.931000,[Fe/H],4.349000,1194.15000000
22808,Kepler-288 b,6.09750607000,1.64000000,,0.000000,1068.00,0.931000,[Fe/H],4.349000,1194.15000000
22809,Kepler-288 b,6.09732600000,1.67000000,,,,,,4.353000,1194.15000000
22810,Kepler-288 b,6.09747233000,,,,,1.010000,,4.355360,1194.15000000
22811,Kepler-288 b,6.09747233000,2.22000000,,0.000000,1197.00,1.040000,[Fe/H],4.090000,1194.15000000
22812,Kepler-288 b,6.09742549330,,,,,1.010000,,4.355360,1194.15000000
22813,Kepler-288 b,6.09741000000,1.64000000,,0.000000,1035.00,1.080000,,4.350000,1194.15000000
22814,Kepler-288 c,19.30572737000,,,,,1.010000,,4.355360,1194.15000000
22815,Kepler-288 c,19.30581662000,,,,,1.010000,,4.355360,1194.15000000
22816,Kepler-288 c,19.30577200000,2.85000000,,,,,,4.353000,1194.15000000
22817,Kepler-288 c,19.30577159000,3.03000000,,0.000000,728.00,0.931000,[Fe/H],4.349000,1194.15000000
22818,Kepler-288 c,19.30577159000,3.03000000,,0.000000,728.00,0.931000,[Fe/H],4.349000,1194.15000000
22819,Kepler-288 c,19.30577159000,2.94700000,,,,0.842000,[Fe/H],,1194.15000000
22820,Kepler-288 c,19.30577159000,2.91000000,,,,1.030000,[Fe/H],4.430000,1194.15000000
22821,Kepler-288 c,19.30563000000,3.08000000,,0.000000,703.00,1.080000,,4.350000,1194.15000000
22822,Kepler-288 c,19.30581662000,4.00000000,,0.000000,815.00,1.040000,[Fe/H],4.090000,1194.15000000
22823,Kepler-288 c,19.30577159000,3.03000000,,0.000000,728.00,0.931000,[Fe/H],4.349000,1194.15000000
22824,Kepler-288 c,19.30576135700,,,,,1.010000,,4.355360,1194.15000000
22825,Kepler-288 c,,2.81300000,,,,,,,1194.15000000
22826,Kepler-288 d,56.63887910000,3.62000000,,0.000000,508.00,0.931000,[Fe/H],4.349000,1194.15000000
22827,Kepler-288 d,56.63887910000,3.53000000,,,,1.030000,[Fe/H],4.430000,1194.15000000
22828,Kepler-288 d,56.63887910000,3.62000000,,0.000000,508.00,0.931000,[Fe/H],4.349000,1194.15000000
22829,Kepler-288 d,56.63791800000,3.68000000,,0.000000,570.00,1.040000,[Fe/H],4.090000,1194.15000000
22830,Kepler-288 d,56.63887910000,3.51300000,,,,0.842000,[Fe/H],,1194.15000000
22831,Kepler-288 d,56.63791800000,,,,,1.010000,,4.355360,1194.15000000
22832,Kepler-288 d,,2.59000000,,,,,,,1194.15000000
22833,Kepler-288 d,56.63440000000,2.87000000,,0.000000,492.00,1.080000,,4.350000,1194.15000000
22834,Kepler-288 d,56.63849917000,,,,,1.010000,,4.355360,1194.15000000
22835,Kepler-288 d,56.63374200000,2.67000000,,,,,,4.353000,1194.15000000
22836,Kepler-288 d,56.63887910000,3.62000000,,0.000000,508.00,0.931000,[Fe/H],4.349000,1194.15000000
22837,Kepler-289 b,34.54363000000,3.80000000,,0.000000,755.00,1.170000,,4.080000,704.43800000
22838,Kepler-289 b,34.54384640000,2.45000000,,,,1.080000,[Fe/H],4.370000,704.43800000
22839,Kepler-289 b,34.53830000000,2.49000000,3.70000000,,,1.080000,[Fe/H],4.470000,704.43800000
22840,Kepler-289 b,34.54390731600,,,,,1.100000,[M/H],4.425170,704.43800000
22841,Kepler-289 b,34.54384640000,3.41000000,,0.000000,750.00,1.158000,[Fe/H],4.095000,704.43800000
22842,Kepler-289 b,34.54398442000,,,,,1.100000,[M/H],4.425170,704.43800000
22843,Kepler-289 b,,2.42300000,,,,,,,704.43800000
22844,Kepler-289 b,34.54384640000,3.41000000,,0.000000,750.00,1.158000,[Fe/H],4.095000,704.43800000
22845,Kepler-289 b,34.54395000000,,24.70000000,,,1.061000,,,704.43800000
22846,Kepler-289 b,34.54394520000,,,,,1.100000,[M/H],4.425170,704.43800000
22847,Kepler-289 b,34.54390100000,2.43000000,,,,,,4.334000,704.43800000
22848,Kepler-289 b,34.54384640000,2.12100000,,,,1.061000,[Fe/H],,704.43800000
22849,Kepler-289 b,34.54384640000,3.41000000,,0.000000,750.00,1.158000,[Fe/H],4.095000,704.43800000
22850,Kepler-289 b,34.54394520000,2.67000000,,0.000000,607.00,0.998000,[Fe/H],4.342000,704.43800000
22851,Kepler-289 b,34.54500000000,2.15000000,7.30000000,,,1.080000,[Fe/H],4.470000,704.43800000
22852,Kepler-289 c,,11.20800000,,,,,,,704.43800000
22853,Kepler-289 c,125.86500000000,11.54527000,133.48860000,,,1.350000,[Fe/H],,704.43800000
22854,Kepler-289 c,125.86643800000,13.04000000,,,,,,4.334000,704.43800000
22855,Kepler-289 c,125.86543389000,18.17000000,,0.000000,487.00,1.158000,[Fe/H],4.095000,704.43800000
22856,Kepler-289 c,125.87230000000,11.23000000,157.18000000,,,1.080000,[Fe/H],4.470000,704.43800000
22857,Kepler-289 c,125.86543389000,18.17000000,,0.000000,487.00,1.158000,[Fe/H],4.095000,704.43800000
22858,Kepler-289 c,125.86546000000,18.60000000,,0.000000,491.00,1.170000,,4.080000,704.43800000
22859,Kepler-289 c,125.85180000000,11.59000000,132.00000000,,,1.080000,[Fe/H],4.470000,704.43800000
22860,Kepler-289 c,125.86540200000,,268.00000000,,,1.061000,,,704.43800000
22861,Kepler-289 c,125.86540191000,,,,,1.100000,[M/H],4.425170,704.43800000
22862,Kepler-289 c,125.86590481387,11.55958327,,,162.20,,,4.425170,704.43800000
22863,Kepler-289 c,125.86543389000,11.30700000,,,,1.061000,[Fe/H],,704.43800000
22864,Kepler-289 c,125.86543389000,18.17000000,,0.000000,487.00,1.158000,[Fe/H],4.095000,704.43800000
22865,Kepler-289 c,125.86526539000,,,,,1.100000,[M/H],4.425170,704.43800000
22866,Kepler-289 c,125.86543389000,12.77000000,,,,1.080000,[Fe/H],4.370000,704.43800000
22867,Kepler-289 c,125.86540191000,12.37000000,,0.000000,394.00,0.998000,[Fe/H],4.342000,704.43800000
22868,Kepler-289 d,66.02820000000,3.03000000,5.33000000,,,1.080000,[Fe/H],4.470000,704.43800000
22869,Kepler-289 d,66.06340000000,2.68000000,4.00000000,,,1.080000,[Fe/H],4.470000,704.43800000
22870,Kepler-289 e,330.07155800000,2.94000000,,0.000000,286.00,0.998000,[Fe/H],4.342000,704.43800000
22871,Kepler-289 e,330.07160000000,,17.40000000,,,1.061000,,,704.43800000
22872,Kepler-289 e,330.07155800000,,,,,1.100000,[M/H],4.425170,704.43800000
22873,Kepler-29 b,10.33929240000,,,,,0.930000,[M/H],4.574170,832.53200000
22874,Kepler-29 b,10.33974000000,2.55000000,5.00000000,0.000000,,0.761000,[Fe/H],4.600000,832.53200000
22875,Kepler-29 b,10.33929240000,2783.70000000,,0.000000,776.00,0.970000,[Fe/H],4.544000,832.53200000
22876,Kepler-29 b,10.33929240000,2783.70000000,,0.000000,776.00,0.970000,[Fe/H],4.544000,832.53200000
22877,Kepler-29 b,10.33929240000,2783.70000000,,0.000000,776.00,0.970000,[Fe/H],4.544000,832.53200000
22878,Kepler-29 b,10.33924080000,2.98000000,,0.000000,777.00,0.968000,[Fe/H],4.545000,832.53200000
22879,Kepler-29 b,10.33760000000,3.60000000,127.10000000,,,1.000000,[Fe/H],5.000000,832.53200000
22880,Kepler-29 b,10.33924080000,,,,,0.930000,[M/H],4.574170,832.53200000
22881,Kepler-29 b,10.33923850000,,,,,0.930000,[M/H],4.574170,832.53200000
22882,Kepler-29 b,10.33840000000,3.35000000,4.51000000,,,0.979000,[Fe/H],,832.53200000
22883,Kepler-29 b,,2.55700000,,,,,,,832.53200000
22884,Kepler-29 b,10.33808200000,3.80000000,,0.000000,825.00,1.028000,,4.520000,832.53200000
22885,Kepler-29 b,10.33929240000,2326.99500000,,,,0.761000,[Fe/H],,832.53200000
22886,Kepler-29 c,13.28689074000,1226.40000000,,0.000000,714.00,0.970000,[Fe/H],4.544000,832.53200000
22887,Kepler-29 c,13.28689997000,2.78000000,,0.000000,715.00,0.968000,[Fe/H],4.545000,832.53200000
22888,Kepler-29 c,,2.39000000,,,,,,,832.53200000
22889,Kepler-29 c,13.29070000000,2.90000000,95.30000000,,,1.000000,[Fe/H],5.000000,832.53200000
22890,Kepler-29 c,13.28689074000,1226.40000000,,0.000000,714.00,0.970000,[Fe/H],4.544000,832.53200000
22891,Kepler-29 c,13.28689074000,1023.26800000,,,,0.761000,[Fe/H],,832.53200000
22892,Kepler-29 c,13.28689074000,,,,,0.930000,[M/H],4.574170,832.53200000
22893,Kepler-29 c,13.28706214000,,,,,0.930000,[M/H],4.574170,832.53200000
22894,Kepler-29 c,13.28613000000,2.34000000,4.50000000,0.000000,,0.761000,[Fe/H],4.600000,832.53200000
22895,Kepler-29 c,13.28689074000,1226.40000000,,0.000000,714.00,0.970000,[Fe/H],4.544000,832.53200000
22896,Kepler-29 c,13.28840000000,3.14000000,4.00000000,,,0.979000,[Fe/H],,832.53200000
22897,Kepler-29 c,13.28992000000,3.50000000,,0.000000,759.00,1.028000,,4.520000,832.53200000
22898,Kepler-29 c,13.28689997000,,,,,0.930000,[M/H],4.574170,832.53200000
22899,Kepler-290 b,14.58950100000,2.22000000,,0.000000,575.00,0.798000,,4.650000,694.62700000
22900,Kepler-290 b,14.58934700000,2.25000000,,,,,,4.622000,694.62700000
22901,Kepler-290 b,14.58932429000,2.32000000,,0.000000,594.00,0.840000,[Fe/H],4.602000,694.62700000
22902,Kepler-290 b,14.58932462000,2.18000000,,0.000000,596.00,0.848000,[Fe/H],4.602000,694.62700000
22903,Kepler-290 b,14.58932462000,2.18000000,,0.000000,596.00,0.848000,[Fe/H],4.602000,694.62700000
22904,Kepler-290 b,,2.17700000,,,,,,,694.62700000
22905,Kepler-290 b,14.58932429000,,,,,0.800000,,4.635800,694.62700000
22906,Kepler-290 b,14.58932462000,2.18000000,,0.000000,596.00,0.848000,[Fe/H],4.602000,694.62700000
22907,Kepler-290 b,14.58936813000,,,,,0.800000,,4.635800,694.62700000
22908,Kepler-290 b,14.58932462000,2.12000000,,,,0.790000,[Fe/H],4.600000,694.62700000
22909,Kepler-290 b,14.58917182070,,,,,0.800000,,4.635800,694.62700000
22910,Kepler-290 b,14.58932462000,1.99900000,,,,0.756000,[Fe/H],,694.62700000
22911,Kepler-290 c,36.77049350000,2.83000000,,0.000000,437.00,0.840000,[Fe/H],4.602000,694.62700000
22912,Kepler-290 c,36.77047310000,3.44000000,,0.000000,438.00,0.848000,[Fe/H],4.602000,694.62700000
22913,Kepler-290 c,36.77047310000,3.44000000,,0.000000,438.00,0.848000,[Fe/H],4.602000,694.62700000
22914,Kepler-290 c,36.77042442780,,,,,0.800000,,4.635800,694.62700000
22915,Kepler-290 c,36.77031000000,2.70000000,,,,,,4.622000,694.62700000
22916,Kepler-290 c,,2.65400000,,,,,,,694.62700000
22917,Kepler-290 c,36.77019000000,2.53000000,,0.000000,422.00,0.798000,,4.650000,694.62700000
22918,Kepler-290 c,36.77047310000,3.44000000,,0.000000,438.00,0.848000,[Fe/H],4.602000,694.62700000
22919,Kepler-290 c,36.77045659000,,,,,0.800000,,4.635800,694.62700000
22920,Kepler-290 c,36.77047310000,3.35000000,,,,0.790000,[Fe/H],4.600000,694.62700000
22921,Kepler-290 c,36.77047310000,3.14600000,,,,0.756000,[Fe/H],,694.62700000
22922,Kepler-290 c,36.77049350000,,,,,0.800000,,4.635800,694.62700000
22923,Kepler-290 d,0.76401755300,,,,,0.800000,,4.635800,694.62700000
22924,Kepler-290 d,0.76401755300,0.86000000,,0.000000,1589.00,0.840000,[Fe/H],4.602000,694.62700000
22925,Kepler-290 d,0.76402007200,0.81700000,,,,0.756000,[Fe/H],,694.62700000
22926,Kepler-290 d,0.76400798600,0.89029998,,,,0.840000,[Fe/H],4.602000,694.62700000
22927,Kepler-290 d,0.76402007200,0.89000000,,0.000000,1596.00,0.848000,[Fe/H],4.602000,694.62700000
22928,Kepler-290 d,0.76402007200,0.89000000,,0.000000,1596.00,0.848000,[Fe/H],4.602000,694.62700000
22929,Kepler-290 d,0.76402007200,0.89000000,,0.000000,1596.00,0.848000,[Fe/H],4.602000,694.62700000
22930,Kepler-290 d,0.76402200000,0.78000000,,0.000000,1544.00,0.798000,,4.650000,694.62700000
22931,Kepler-291 b,3.54654172730,,,,,0.960000,,4.259440,1786.48000000
22932,Kepler-291 b,3.54653414000,2.60500000,,,,1.023000,[Fe/H],,1786.48000000
22933,Kepler-291 b,,2.72400000,,,,,,,1786.48000000
22934,Kepler-291 b,3.54653180900,2.18000000,,0.000000,1212.00,1.093000,[Fe/H],4.489000,1786.48000000
22935,Kepler-291 b,3.54653414000,2.17000000,,0.000000,1212.00,1.093000,[Fe/H],4.489000,1786.48000000
22936,Kepler-291 b,3.54653400000,2.07000000,,0.000000,1164.00,1.010000,,4.530000,1786.48000000
22937,Kepler-291 b,3.54653414000,2.17000000,,0.000000,1212.00,1.093000,[Fe/H],4.489000,1786.48000000
22938,Kepler-291 b,3.54653180900,,,,,0.960000,,4.259440,1786.48000000
22939,Kepler-291 b,3.54653414000,1.90000000,,,,0.900000,[Fe/H],4.520000,1786.48000000
22940,Kepler-291 b,3.54651100000,2.16000000,,,,,,4.472000,1786.48000000
22941,Kepler-291 b,3.54653414000,2.17000000,,0.000000,1212.00,1.093000,[Fe/H],4.489000,1786.48000000
22942,Kepler-291 c,5.70071153000,1.93000000,,0.000000,1034.00,1.093000,[Fe/H],4.489000,1786.48000000
22943,Kepler-291 c,5.70071153000,1.93000000,,0.000000,1034.00,1.093000,[Fe/H],4.489000,1786.48000000
22944,Kepler-291 c,,2.54600000,,,,,,,1786.48000000
22945,Kepler-291 c,5.70071153000,2.32000000,,,,1.023000,[Fe/H],,1786.48000000
22946,Kepler-291 c,5.70070626000,2.03000000,,0.000000,1035.00,1.093000,[Fe/H],4.489000,1786.48000000
22947,Kepler-291 c,5.70072512860,,,,,0.960000,,4.259440,1786.48000000
22948,Kepler-291 c,5.70070626000,,,,,0.960000,,4.259440,1786.48000000
22949,Kepler-291 c,5.70071153000,1.71000000,,,,0.900000,[Fe/H],4.520000,1786.48000000
22950,Kepler-291 c,5.70071153000,1.93000000,,0.000000,1034.00,1.093000,[Fe/H],4.489000,1786.48000000
22951,Kepler-291 c,5.70078600000,1.88000000,,,,,,4.472000,1786.48000000
22952,Kepler-291 c,5.70078000000,1.76000000,,0.000000,994.00,1.010000,,4.530000,1786.48000000
22953,Kepler-292 b,2.58083264000,1.31000000,,0.000000,1130.00,0.821000,[Fe/H],4.538000,1056.48000000
22954,Kepler-292 b,,1.34200000,,,,,,,1056.48000000
22955,Kepler-292 b,2.58082149000,1.65000000,,0.000000,1229.00,0.921000,[Fe/H],4.479000,1056.48000000
22956,Kepler-292 b,2.58082700000,1.32000000,,,,,,4.536000,1056.48000000
22957,Kepler-292 b,2.58082149000,1.65000000,,0.000000,1229.00,0.921000,[Fe/H],4.479000,1056.48000000
22958,Kepler-292 b,2.58082149000,1.65000000,,0.000000,1229.00,0.921000,[Fe/H],4.479000,1056.48000000
22959,Kepler-292 b,2.58081782050,,,,,0.880000,,4.535830,1056.48000000
22960,Kepler-292 b,2.58082149000,1.41000000,,,,0.850000,[Fe/H],4.550000,1056.48000000
22961,Kepler-292 b,2.58082149000,1.46100000,,,,0.865000,[Fe/H],,1056.48000000
22962,Kepler-292 b,2.58083264000,,,,,0.880000,,4.535830,1056.48000000
22963,Kepler-292 b,2.58078800000,1.54000000,,0.000000,1205.00,0.834000,,4.470000,1056.48000000
22964,Kepler-292 c,3.71533500000,1.47000000,,,,,,4.536000,1056.48000000
22965,Kepler-292 c,3.71545593000,,,,,0.880000,,4.535830,1056.48000000
22966,Kepler-292 c,3.71539941960,,,,,0.880000,,4.535830,1056.48000000
22967,Kepler-292 c,3.71545391000,1.79000000,,0.000000,1088.00,0.921000,[Fe/H],4.479000,1056.48000000
22968,Kepler-292 c,,1.50200000,,,,,,,1056.48000000
22969,Kepler-292 c,3.71545391000,1.58900000,,,,0.865000,[Fe/H],,1056.48000000
22970,Kepler-292 c,3.71545391000,1.79000000,,0.000000,1088.00,0.921000,[Fe/H],4.479000,1056.48000000
22971,Kepler-292 c,3.71545391000,1.59000000,,,,0.850000,[Fe/H],4.550000,1056.48000000
22972,Kepler-292 c,3.71545391000,1.79000000,,0.000000,1088.00,0.921000,[Fe/H],4.479000,1056.48000000
22973,Kepler-292 c,3.71534500000,1.88000000,,0.000000,1075.00,0.834000,,4.470000,1056.48000000
22974,Kepler-292 c,3.71545593000,1.46000000,,0.000000,1001.00,0.821000,[Fe/H],4.538000,1056.48000000
22975,Kepler-292 d,7.05565840000,,,,,0.880000,,4.535830,1056.48000000
22976,Kepler-292 d,7.05566710000,2.57000000,,0.000000,879.00,0.921000,[Fe/H],4.479000,1056.48000000
22977,Kepler-292 d,7.05564542000,,,,,0.880000,,4.535830,1056.48000000
22978,Kepler-292 d,7.05565840000,2.13000000,,0.000000,808.00,0.821000,[Fe/H],4.538000,1056.48000000
